id,timestamp,intent,user_utterance,assistant_response,language,locale,channel,device,entities,slots,sentiment,context,action,confirmation_required,follow_up_required,paraphrase_group
11338,2025-08-03T05:52:35.999966,games,Start a quiz,Executing 'games' related task: start a quiz,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,47271904-2886-426d-8a9f-09ad2f8d2572
5059,2025-08-03T02:53:24.841867,news,Show me sports headlines.,Executing 'news' related task: show me sports headlines.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,05af6295-c7c9-46f8-8372-0a460bdcae28
6827,2025-08-03T02:53:24.854059,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,42544cfd-2ceb-4715-a679-771cd0ba33bf
9108,2025-08-03T02:53:24.869679,search,Find the best pizza near me.,Executing 'search' related task: find the best pizza near me.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e31e3cae-3af8-4aaa-8460-d33cdcb15dc0
8249,2025-08-03T02:53:24.863608,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,f162953a-e6a8-48c2-a337-267c90a33e41
12627,2025-08-03T05:52:48.531867,search_website,Search for a site,Executing 'search_website' related task: search for a site,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,af572536-b7ec-4624-b080-875fd4d9b899
7489,2025-08-03T02:53:24.858358,reminder,Remind me to drink water every hour.,Executing 'reminder' related task: remind me to drink water every hour.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,58bb2d32-e548-4033-96a7-0ed9968aa277
4550,2025-08-03T02:53:24.838304,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6ec2db58-179e-48bc-b3f9-e0078b25ecf0
1792,2025-08-03T02:53:24.821764,translation,Translate this sentence to French.,Executing 'translate' related task: translate this sentence to french.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,361145a5-793c-4b1a-bcdf-2f9c15737fdd
12182,2025-08-03T05:52:36.002991,chitchat,How are you?,Executing 'chitchat' related task: how are you?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,786b486e-1b1a-4809-b89f-9a3d5b1521ef
2663,2025-08-03T02:53:24.826088,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,bc4dbd5f-af7c-4285-89aa-2b9b102a613c
12496,2025-08-03T05:52:48.531445,open_chrome,Open Google Chrome,Executing 'open_chrome' related task: open google chrome,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,ae40376c-c57f-40bd-9fcc-19af88e394da
2920,2025-08-03T02:53:24.827822,alarm,Wake me up at 6 tomorrow.,Executing 'alarm' related task: wake me up at 6 tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,a739701a-68a7-43a1-a746-bcf53b1544be
1176,2025-08-03T02:53:24.819255,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,89a416cd-eb41-444f-8f31-264155d46eee
6163,2025-08-03T02:53:24.849400,search,Search for Python tutorials.,Executing 'search' related task: search for python tutorials.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,9403716d-380f-43ab-9faf-33fc31f05e1e
2901,2025-08-03T02:53:24.827708,email,Send an email to John.,Executing 'email' related task: send an email to john.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d39aaf16-1381-4885-b41f-b624f780e0cc
6384,2025-08-03T02:53:24.850951,email,Draft a reply to that email.,Executing 'email' related task: draft a reply to that email.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7c4b54a1-0f47-468b-a516-cc31f371a1d9
7247,2025-08-03T02:53:24.856910,translation,What’s 'thank you' in Japanese?,Executing 'translate' related task: what’s 'thank you' in japanese?,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,84bd2df1-b30b-46e1-a404-d608b1024647
5406,2025-08-03T02:53:24.844039,time,What time is it?,Executing 'time' related task: what time is it?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,9ee77325-70db-482b-8ba2-48b241d56fcb
3170,2025-08-03T02:53:24.829458,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,c9333051-ae46-4bf8-b5af-8ed9ee4790fb
9586,2025-08-03T02:53:24.873401,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5a26a7d6-5155-4d87-ae4e-2e1ff16bee4e
1374,2025-08-03T02:53:24.820041,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,c6ddef8e-3d47-4800-b522-c6dd68b0b9ec
11276,2025-08-03T05:52:35.999709,recommendations,Suggest a restaurant,Executing 'recommendations' related task: suggest a restaurant,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d4250bed-5237-43b0-ab38-f85afa37c1a1
12425,2025-08-03T05:52:48.530314,fallback,unintelligible words,Executing 'fallback' related task: unintelligible words,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,533aaca3-7e68-472d-b9c3-2cb858ab96c7
4247,2025-08-03T02:53:24.836206,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8f7aa48e-8947-4880-8c8f-ceb88a5f01ea
5118,2025-08-03T02:53:24.842216,email,Draft a reply to that email.,Executing 'email' related task: draft a reply to that email.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0d219ee9-6923-435a-a045-61962e79ccb3
7074,2025-08-03T02:53:24.855786,news,Give me news about technology.,Executing 'news' related task: give me news about technology.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,da867c5e-82aa-4a39-acc2-4a2bcc6ebcfe
885,2025-08-03T02:53:24.818048,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,e80713ae-0243-4c23-af92-decfa18903f5
9814,2025-08-03T02:53:24.874452,time,What time is it?,Executing 'time' related task: what time is it?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,dcdf66e0-251c-4ba7-a562-dde5bbb575a8
5217,2025-08-03T02:53:24.842837,navigate,Give me directions to the airport.,Executing 'navigate' related task: give me directions to the airport.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,9d604b5c-4074-4c3c-93ab-c0b1deed8cd6
5596,2025-08-03T02:53:24.845375,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7e1075cf-51ae-4ed3-abb8-f0f6acb4e879
901,2025-08-03T02:53:24.818107,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,ad7e4d95-34cb-42a0-a2f7-c9119b9a4561
4101,2025-08-03T02:53:24.835454,translation,What’s 'thank you' in Japanese?,Executing 'translate' related task: what’s 'thank you' in japanese?,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,c2e08f29-0309-41be-af8c-3e63294537bd
458,2025-08-01T16:38:00,traffic_update,Handle intent: traffic update.,traffic_update,hi,en-US,text,phone,{},{},positive,at_work,traffic_update,False,False,76af2cae-a601-49a3-96c0-7a601f77acbe
7436,2025-08-03T02:53:24.858048,translation,Translate this sentence to French.,Executing 'translate' related task: translate this sentence to french.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,9d44dc0a-231a-4988-a4bf-6d319f8acbb5
5728,2025-08-03T02:53:24.846321,music,Pause the music.,Executing 'music' related task: pause the music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6af7ca4a-214b-4cc5-9e57-b739fd8318f2
3551,2025-08-03T02:53:24.831846,calendar,Schedule a meeting at 3 PM.,Executing 'calendar' related task: schedule a meeting at 3 pm.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,2e309df8-7a4a-4916-84be-094a7520a4ec
7448,2025-08-03T02:53:24.858131,search,Look up the Eiffel Tower.,Executing 'search' related task: look up the eiffel tower.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c1d201b8-0c34-4aed-a58a-f60c142c9791
451,2025-08-01T16:31:00,track_sleep,Handle intent: track sleep.,track_sleep,fr,fr-FR,voice,watch,{},{},negative,idle,track_sleep,False,False,7e198322-7ff1-4032-b973-08ff4de436e1
9628,2025-08-03T02:53:24.873624,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,e4d5713f-7d20-4bf4-b4be-c48f79ad6965
7515,2025-08-03T02:53:24.858535,alarm,Wake me up at 6 tomorrow.,Executing 'alarm' related task: wake me up at 6 tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,d0b1eb4e-e4a9-4210-9aa4-b44afa62f230
3379,2025-08-03T02:53:24.830880,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,f1d22154-c67f-4916-922e-a6ba72f709c5
13040,2025-08-03T06:08:06.935979,search_google,Search news on Google,Executing 'search_google' related task: search news on google,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,5e40f54f-286c-4826-b55c-1347c6523779
1489,2025-08-03T02:53:24.820507,music,Play some jazz music.,Executing 'music' related task: play some jazz music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1554cdf6-10a9-4c08-a228-f47e3f05cb1a
12055,2025-08-03T05:52:36.002508,timer,Set a 10 minute timer,Executing 'timer' related task: set a 10 minute timer,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,401a3281-a647-43ec-be51-5678691e45dc
534,2025-08-03T02:53:24.816437,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c20fa725-3d2e-459e-aa1b-3b128afb3346
3564,2025-08-03T02:53:24.831926,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,76077305-6986-4fdd-91dc-47e772424953
7133,2025-08-03T02:53:24.856184,reminder,Remind me to drink water every hour.,Executing 'reminder' related task: remind me to drink water every hour.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,2d64523d-0a8f-4a71-adf3-13fc6849e6ef
5322,2025-08-03T02:53:24.843494,search,Search for Python tutorials.,Executing 'search' related task: search for python tutorials.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,be65a5f5-8f22-4edc-adf0-dcb5c775d398
11452,2025-08-03T05:52:36.000376,audiobook,Listen to a book,Executing 'audiobook' related task: listen to a book,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,3354ebea-b088-42b2-a988-b367b10974f6
2860,2025-08-03T02:53:24.827473,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,1d61e45d-7145-4210-b239-5ad56f204aa1
10297,2025-08-03T02:53:24.876585,time,Tell me the time in New York.,Executing 'time' related task: tell me the time in new york.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,78b752b6-3d9d-4fe8-8329-67e0f489b2ab
5129,2025-08-03T02:53:24.842277,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,238a5169-9b9c-49e6-96c5-4fbac552b320
2110,2025-08-03T02:53:24.823085,messaging,Text Jessica I’ll be late.,Executing 'message' related task: text jessica i’ll be late.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,91f692d5-ac33-46ac-bf48-842d4c22b0e5
12674,2025-08-03T05:52:48.532012,get_info_subject,Get info on the sun,Executing 'get_info_subject' related task: get info on the sun,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,2ba9feef-9a9f-41e4-b9fb-c3c2232ddfb3
13133,2025-08-03T06:08:06.936650,search_google,Find 'top colleges' using Google,Executing 'search_google' related task: find 'top colleges' using google,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,55aeb614-5f3f-46c7-a4d2-08f04ccfa22a
1011,2025-08-03T02:53:24.818545,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,18543c61-4f29-465c-a551-7cfef632727d
11091,2025-08-03T05:52:35.998885,gratitude,Thank you so much,Executing 'gratitude' related task: thank you so much,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7b58b10f-9802-4263-bd1c-a3a2f112785e
10752,2025-08-03T05:52:35.997284,translation,Convert this to French,Executing 'translation' related task: convert this to french,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,571f6bb3-fbef-4f79-a4f2-eac306ed1766
9627,2025-08-03T02:53:24.873620,recipe,Show me a recipe for pasta.,Executing 'recipe' related task: show me a recipe for pasta.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,197ff01f-6c42-443f-bb5e-6533e97dd2fe
8834,2025-08-03T02:53:24.867746,joke,Make me laugh.,Executing 'joke' related task: make me laugh.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,1baaad9a-b635-4d85-b118-11e5b2377110
5599,2025-08-03T02:53:24.845395,fact,Give me a random fact.,Executing 'fact' related task: give me a random fact.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,dc9326ae-a4ed-4235-a03c-3eeaf8133efb
1946,2025-08-03T02:53:24.822418,messaging,Text Jessica I’ll be late.,Executing 'message' related task: text jessica i’ll be late.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8fce63ef-75ca-4910-9349-df7bc5158397
178,2025-08-01T11:58:00,internet_speed_test,Handle intent: internet speed test.,internet_speed_test,en,fr-FR,voice,smart_speaker,{},{},neutral,driving,internet_speed_test,False,False,6321aabf-79dc-433c-a298-0124354ba6e2
6576,2025-08-03T02:53:24.852282,email,Check my inbox.,Executing 'email' related task: check my inbox.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4d2eb61e-14ee-414e-b2d6-1bedd80e3e8e
170,2025-08-01T11:50:00,identify_song,Handle intent: identify song.,identify_song,en,en-GB,text,phone,{},{},negative,at_home,identify_song,False,False,15b1b352-9e93-4aca-a703-68be7666739b
8399,2025-08-03T02:53:24.864670,email,Draft a reply to that email.,Executing 'email' related task: draft a reply to that email.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a412e5a9-3091-4c41-8766-56030398abbf
4220,2025-08-03T02:53:24.836093,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8ceb6853-d5d6-4e8f-941e-0d852bc503c0
13315,2025-08-03T06:08:06.938303,open_whatsapp,Send 'I'm late' via WhatsApp,Executing 'open_whatsapp' related task: send 'i'm late' via whatsapp,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c70d5041-8d67-45ff-8ae6-4922a8b6a524
4741,2025-08-03T02:53:24.839674,time,What time is it?,Executing 'time' related task: what time is it?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5d968dc8-4f87-4d28-8fcf-8d8b9bd61b71
12032,2025-08-03T05:52:36.002431,timer,Start a timer now,Executing 'timer' related task: start a timer now,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,511d00f5-1e63-402e-90b0-0fd398d67aad
10662,2025-08-03T05:52:35.996918,messaging,Write a message,Executing 'messaging' related task: write a message,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bd97fe71-60b4-4b3c-85e4-e12db6fb9da8
2151,2025-08-03T02:53:24.823232,email,Draft a reply to that email.,Executing 'email' related task: draft a reply to that email.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,124c3b82-6bc7-46cb-b50d-3a6075e1e2bd
2436,2025-08-03T02:53:24.824438,news,Give me news about technology.,Executing 'news' related task: give me news about technology.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,085aa12a-1948-489b-a316-9a084cb84768
9259,2025-08-03T02:53:24.870727,weather,What's the weather like today?,Executing 'weather' related task: what's the weather like today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f194f734-e4f8-4839-8068-6b2ca1882cf8
